Cell_ID,Drug_ID,Label
ACH-000038,44137675,0
ACH-000040,44137675,0
ACH-000042,44137675,0
ACH-000046,44137675,0
ACH-000047,44137675,0
ACH-000048,44137675,0
ACH-000052,44137675,0
ACH-000054,44137675,0
ACH-000055,44137675,0
ACH-000056,44137675,0
ACH-000058,44137675,0
ACH-000059,44137675,0
ACH-000060,44137675,1
ACH-000061,44137675,1
ACH-000062,44137675,0
ACH-000065,44137675,0
ACH-000067,44137675,0
ACH-000070,44137675,0
ACH-000072,44137675,0
ACH-000073,44137675,0
ACH-000074,44137675,1
ACH-000075,44137675,0
ACH-000078,44137675,0
ACH-000081,44137675,0
ACH-000082,44137675,0
ACH-000087,44137675,0
ACH-000090,44137675,0
ACH-000092,44137675,0
ACH-000094,44137675,0
ACH-000096,44137675,0
ACH-000098,44137675,0
ACH-000099,44137675,0
ACH-000102,44137675,0
ACH-000103,44137675,0
ACH-000104,44137675,0
ACH-000105,44137675,0
ACH-000106,44137675,0
ACH-000107,44137675,0
ACH-000111,44137675,0
ACH-000112,44137675,0
ACH-000113,44137675,0
ACH-000114,44137675,0
ACH-000115,44137675,0
ACH-000116,44137675,0
ACH-000117,44137675,0
ACH-000118,44137675,0
ACH-000120,44137675,0
ACH-000121,44137675,0
ACH-000124,44137675,0
ACH-000135,44137675,0
ACH-000136,44137675,0
ACH-000137,44137675,0
ACH-000138,44137675,0
ACH-000139,44137675,0
ACH-000142,44137675,1
ACH-000144,44137675,0
ACH-000146,44137675,0
ACH-000147,44137675,1
ACH-000148,44137675,0
ACH-000149,44137675,1
ACH-000151,44137675,0
ACH-000153,44137675,0
ACH-000155,44137675,0
ACH-000157,44137675,0
ACH-000159,44137675,1
ACH-000161,44137675,0
ACH-000162,44137675,1
ACH-000168,44137675,0
ACH-000169,44137675,0
ACH-000171,44137675,1
ACH-000174,44137675,0
ACH-000176,44137675,0
ACH-000178,44137675,0
ACH-000181,44137675,1
ACH-000183,44137675,0
ACH-000186,44137675,0
ACH-000188,44137675,0
ACH-000189,44137675,1
ACH-000190,44137675,0
ACH-000191,44137675,0
ACH-000196,44137675,0
ACH-000197,44137675,0
ACH-000198,44137675,0
ACH-000200,44137675,0
ACH-000201,44137675,0
ACH-000204,44137675,0
ACH-000207,44137675,1
ACH-000211,44137675,0
ACH-000212,44137675,0
ACH-000218,44137675,0
ACH-000219,44137675,0
ACH-000221,44137675,0
ACH-000223,44137675,0
ACH-000225,44137675,0
ACH-000226,44137675,0
ACH-000227,44137675,0
ACH-000228,44137675,0
ACH-000231,44137675,0
ACH-000232,44137675,0
ACH-000235,44137675,0
ACH-000236,44137675,0
ACH-000238,44137675,0
ACH-000242,44137675,0
ACH-000243,44137675,0
ACH-000244,44137675,0
ACH-000245,44137675,0
ACH-000247,44137675,0
ACH-000248,44137675,0
ACH-000249,44137675,0
ACH-000250,44137675,0
ACH-000254,44137675,0
ACH-000257,44137675,0
ACH-000258,44137675,0
ACH-000260,44137675,0
ACH-000264,44137675,0
ACH-000267,44137675,0
ACH-000269,44137675,0
ACH-000270,44137675,0
ACH-000271,44137675,1
ACH-000273,44137675,0
ACH-000277,44137675,0
ACH-000287,44137675,1
ACH-000290,44137675,0
ACH-000291,44137675,0
ACH-000292,44137675,0
ACH-000294,44137675,0
ACH-000295,44137675,0
ACH-000298,44137675,0
ACH-000301,44137675,0
ACH-000303,44137675,0
ACH-000304,44137675,0
ACH-000305,44137675,0
ACH-000308,44137675,0
ACH-000309,44137675,0
ACH-000311,44137675,0
ACH-000315,44137675,1
ACH-000318,44137675,0
ACH-000320,44137675,0
ACH-000322,44137675,0
ACH-000323,44137675,0
ACH-000326,44137675,0
ACH-000327,44137675,0
ACH-000329,44137675,1
ACH-000330,44137675,0
ACH-000332,44137675,0
ACH-000334,44137675,0
ACH-000335,44137675,0
ACH-000336,44137675,0
ACH-000341,44137675,0
ACH-000343,44137675,0
ACH-000346,44137675,0
ACH-000348,44137675,0
ACH-000349,44137675,0
ACH-000350,44137675,0
ACH-000351,44137675,0
ACH-000352,44137675,0
ACH-000353,44137675,0
ACH-000355,44137675,0
ACH-000356,44137675,0
ACH-000358,44137675,0
ACH-000359,44137675,0
ACH-000361,44137675,0
ACH-000362,44137675,0
ACH-000363,44137675,0
ACH-000364,44137675,0
ACH-000365,44137675,0
ACH-000366,44137675,0
ACH-000371,44137675,0
ACH-000372,44137675,0
ACH-000374,44137675,0
ACH-000375,44137675,1
ACH-000376,44137675,1
ACH-000378,44137675,0
ACH-000379,44137675,0
ACH-000380,44137675,0
ACH-000381,44137675,0
ACH-000383,44137675,0
ACH-000384,44137675,0
ACH-000386,44137675,0
ACH-000389,44137675,0
ACH-000392,44137675,0
ACH-000394,44137675,0
ACH-000396,44137675,1
ACH-000399,44137675,0
ACH-000400,44137675,0
ACH-000403,44137675,0
ACH-000408,44137675,0
ACH-000410,44137675,0
ACH-000411,44137675,0
ACH-000414,44137675,0
ACH-000416,44137675,0
ACH-000417,44137675,0
ACH-000420,44137675,0
ACH-000421,44137675,0
ACH-000422,44137675,0
ACH-000423,44137675,0
ACH-000425,44137675,0
ACH-000429,44137675,0
ACH-000430,44137675,0
ACH-000432,44137675,0
ACH-000433,44137675,1
ACH-000434,44137675,0
ACH-000437,44137675,1
ACH-000438,44137675,0
ACH-000439,44137675,0
ACH-000440,44137675,0
ACH-000441,44137675,0
ACH-000443,44137675,0
ACH-000447,44137675,0
ACH-000449,44137675,0
ACH-000451,44137675,1
ACH-000452,44137675,0
ACH-000456,44137675,0
ACH-000457,44137675,0
ACH-000463,44137675,0
ACH-000464,44137675,0
ACH-000465,44137675,0
ACH-000467,44137675,0
ACH-000470,44137675,0
ACH-000472,44137675,1
ACH-000473,44137675,0
ACH-000475,44137675,0
ACH-000476,44137675,0
ACH-000478,44137675,0
ACH-000480,44137675,0
ACH-000481,44137675,0
ACH-000482,44137675,0
ACH-000483,44137675,0
ACH-000484,44137675,0
ACH-000486,44137675,0
ACH-000488,44137675,0
ACH-000491,44137675,0
ACH-000493,44137675,1
ACH-000496,44137675,0
ACH-000501,44137675,0
ACH-000504,44137675,1
ACH-000505,44137675,0
ACH-000508,44137675,0
ACH-000514,44137675,0
ACH-000515,44137675,0
ACH-000518,44137675,1
ACH-000521,44137675,0
ACH-000522,44137675,0
ACH-000525,44137675,0
ACH-000527,44137675,0
ACH-000528,44137675,0
ACH-000530,44137675,0
ACH-000534,44137675,0
ACH-000535,44137675,0
ACH-000536,44137675,1
ACH-000544,44137675,0
ACH-000545,44137675,0
ACH-000546,44137675,0
ACH-000547,44137675,0
ACH-000548,44137675,0
ACH-000551,44137675,0
ACH-000554,44137675,0
ACH-000555,44137675,1
ACH-000558,44137675,0
ACH-000559,44137675,0
ACH-000560,44137675,0
ACH-000561,44137675,0
ACH-000562,44137675,0
ACH-000563,44137675,0
ACH-000565,44137675,0
ACH-000566,44137675,1
ACH-000567,44137675,0
ACH-000568,44137675,0
ACH-000570,44137675,0
ACH-000572,44137675,1
ACH-000573,44137675,0
ACH-000574,44137675,1
ACH-000579,44137675,0
ACH-000580,44137675,0
ACH-000585,44137675,0
ACH-000586,44137675,0
ACH-000587,44137675,0
ACH-000589,44137675,0
ACH-000595,44137675,0
ACH-000596,44137675,0
ACH-000599,44137675,0
ACH-000603,44137675,0
ACH-000605,44137675,0
ACH-000607,44137675,0
ACH-000609,44137675,0
ACH-000610,44137675,0
ACH-000611,44137675,1
ACH-000613,44137675,0
ACH-000614,44137675,0
ACH-000615,44137675,0
ACH-000616,44137675,0
ACH-000617,44137675,0
ACH-000619,44137675,0
ACH-000621,44137675,0
ACH-000624,44137675,0
ACH-000625,44137675,0
ACH-000627,44137675,0
ACH-000628,44137675,0
ACH-000633,44137675,1
ACH-000636,44137675,0
ACH-000637,44137675,0
ACH-000638,44137675,0
ACH-000639,44137675,0
ACH-000641,44137675,0
ACH-000643,44137675,0
ACH-000644,44137675,0
ACH-000647,44137675,0
ACH-000648,44137675,0
ACH-000649,44137675,1
ACH-000650,44137675,0
ACH-000651,44137675,0
ACH-000652,44137675,0
ACH-000654,44137675,0
ACH-000655,44137675,0
ACH-000656,44137675,0
ACH-000657,44137675,0
ACH-000660,44137675,1
ACH-000662,44137675,0
ACH-000663,44137675,1
ACH-000664,44137675,0
ACH-000665,44137675,1
ACH-000667,44137675,0
ACH-000668,44137675,1
ACH-000669,44137675,0
ACH-000670,44137675,0
ACH-000672,44137675,0
ACH-000674,44137675,0
ACH-000677,44137675,0
ACH-000679,44137675,0
ACH-000680,44137675,0
ACH-000684,44137675,0
ACH-000691,44137675,0
ACH-000693,44137675,0
ACH-000694,44137675,0
ACH-000696,44137675,0
ACH-000697,44137675,0
ACH-000698,44137675,0
ACH-000699,44137675,0
ACH-000702,44137675,0
ACH-000703,44137675,0
ACH-000704,44137675,0
ACH-000706,44137675,0
ACH-000713,44137675,0
ACH-000716,44137675,0
ACH-000717,44137675,0
ACH-000718,44137675,0
ACH-000719,44137675,0
ACH-000720,44137675,0
ACH-000722,44137675,0
ACH-000729,44137675,0
ACH-000733,44137675,0
ACH-000738,44137675,0
ACH-000740,44137675,0
ACH-000743,44137675,0
ACH-000744,44137675,0
ACH-000745,44137675,0
ACH-000748,44137675,0
ACH-000749,44137675,0
ACH-000750,44137675,0
ACH-000751,44137675,0
ACH-000752,44137675,0
ACH-000754,44137675,0
ACH-000755,44137675,0
ACH-000756,44137675,1
ACH-000759,44137675,0
ACH-000766,44137675,0
ACH-000767,44137675,0
ACH-000768,44137675,0
ACH-000770,44137675,0
ACH-000772,44137675,0
ACH-000775,44137675,0
ACH-000776,44137675,0
ACH-000778,44137675,0
ACH-000781,44137675,0
ACH-000783,44137675,1
ACH-000784,44137675,0
ACH-000786,44137675,1
ACH-000787,44137675,1
ACH-000788,44137675,0
ACH-000789,44137675,0
ACH-000790,44137675,0
ACH-000792,44137675,0
ACH-000794,44137675,1
ACH-000800,44137675,0
ACH-000802,44137675,0
ACH-000803,44137675,0
ACH-000804,44137675,0
ACH-000805,44137675,0
ACH-000806,44137675,0
ACH-000810,44137675,0
ACH-000811,44137675,1
ACH-000812,44137675,0
ACH-000814,44137675,0
ACH-000815,44137675,0
ACH-000816,44137675,0
ACH-000817,44137675,0
ACH-000818,44137675,0
ACH-000821,44137675,0
ACH-000822,44137675,0
ACH-000823,44137675,0
ACH-000824,44137675,0
ACH-000825,44137675,0
ACH-000826,44137675,0
ACH-000827,44137675,1
ACH-000830,44137675,0
ACH-000832,44137675,0
ACH-000835,44137675,0
ACH-000838,44137675,0
ACH-000841,44137675,0
ACH-000843,44137675,0
ACH-000846,44137675,0
ACH-000847,44137675,1
ACH-000849,44137675,1
ACH-000852,44137675,0
ACH-000853,44137675,0
ACH-000855,44137675,0
ACH-000856,44137675,0
ACH-000857,44137675,1
ACH-000859,44137675,0
ACH-000860,44137675,0
ACH-000861,44137675,0
ACH-000863,44137675,0
ACH-000864,44137675,1
ACH-000866,44137675,1
ACH-000867,44137675,0
ACH-000869,44137675,0
ACH-000871,44137675,0
ACH-000874,44137675,1
ACH-000875,44137675,0
ACH-000876,44137675,1
ACH-000878,44137675,0
ACH-000879,44137675,1
ACH-000880,44137675,0
ACH-000881,44137675,0
ACH-000882,44137675,0
ACH-000885,44137675,0
ACH-000886,44137675,0
ACH-000888,44137675,0
ACH-000890,44137675,0
ACH-000893,44137675,0
ACH-000896,44137675,0
ACH-000900,44137675,0
ACH-000903,44137675,0
ACH-000905,44137675,0
ACH-000906,44137675,0
ACH-000910,44137675,0
ACH-000911,44137675,0
ACH-000913,44137675,0
ACH-000914,44137675,0
ACH-000915,44137675,0
ACH-000924,44137675,0
ACH-000927,44137675,0
ACH-000929,44137675,0
ACH-000930,44137675,0
ACH-000932,44137675,0
ACH-000934,44137675,0
ACH-000935,44137675,0
ACH-000936,44137675,0
ACH-000937,44137675,0
ACH-000938,44137675,1
ACH-000939,44137675,0
ACH-000943,44137675,0
ACH-000944,44137675,0
ACH-000945,44137675,0
ACH-000948,44137675,0
ACH-000949,44137675,0
ACH-000950,44137675,1
ACH-000951,44137675,1
ACH-000953,44137675,0
ACH-000956,44137675,0
ACH-000957,44137675,0
ACH-000958,44137675,0
ACH-000960,44137675,0
ACH-000963,44137675,0
ACH-000965,44137675,0
ACH-000968,44137675,0
ACH-000969,44137675,0
ACH-000971,44137675,0
ACH-000973,44137675,1
ACH-000974,44137675,0
ACH-000976,44137675,0
ACH-000978,44137675,0
ACH-000979,44137675,0
ACH-000980,44137675,0
ACH-000981,44137675,0
ACH-000983,44137675,0
ACH-000985,44137675,0
ACH-000986,44137675,0
ACH-000987,44137675,0
ACH-000997,44137675,0
ACH-000998,44137675,0
ACH-001075,44137675,0
ACH-001106,44137675,0
ACH-001190,44137675,0
ACH-001306,44137675,0
ACH-001307,44137675,0
ACH-000001,2314623,0
ACH-000002,2314623,0
ACH-000004,2314623,0
ACH-000006,2314623,0
ACH-000007,2314623,0
ACH-000008,2314623,0
ACH-000009,2314623,0
ACH-000012,2314623,0
ACH-000018,2314623,1
ACH-000019,2314623,1
ACH-000020,2314623,1
ACH-000023,2314623,0
ACH-000024,2314623,0
ACH-000035,2314623,0
ACH-000038,2314623,0
ACH-000040,2314623,0
ACH-000042,2314623,0
ACH-000046,2314623,0
ACH-000047,2314623,1
ACH-000048,2314623,0
ACH-000050,2314623,1
ACH-000052,2314623,0
ACH-000054,2314623,0
ACH-000055,2314623,0
ACH-000058,2314623,0
ACH-000059,2314623,0
ACH-000060,2314623,0
ACH-000061,2314623,0
ACH-000062,2314623,0
ACH-000065,2314623,0
ACH-000067,2314623,0
ACH-000070,2314623,0
ACH-000072,2314623,0
ACH-000073,2314623,0
ACH-000074,2314623,0
ACH-000075,2314623,0
ACH-000081,2314623,0
ACH-000082,2314623,1
ACH-000087,2314623,0
ACH-000090,2314623,0
ACH-000091,2314623,0
ACH-000092,2314623,0
ACH-000094,2314623,0
ACH-000096,2314623,0
ACH-000098,2314623,1
ACH-000099,2314623,0
ACH-000102,2314623,0
ACH-000103,2314623,0
ACH-000104,2314623,1
ACH-000105,2314623,0
ACH-000106,2314623,0
ACH-000107,2314623,0
ACH-000111,2314623,1
ACH-000113,2314623,0
ACH-000114,2314623,0
ACH-000115,2314623,0
ACH-000116,2314623,0
ACH-000117,2314623,0
ACH-000118,2314623,0
ACH-000120,2314623,0
ACH-000121,2314623,0
ACH-000124,2314623,0
ACH-000129,2314623,0
ACH-000132,2314623,0
ACH-000135,2314623,0
ACH-000136,2314623,0
ACH-000137,2314623,1
ACH-000138,2314623,0
ACH-000139,2314623,0
ACH-000142,2314623,0
ACH-000144,2314623,1
ACH-000146,2314623,0
ACH-000147,2314623,1
ACH-000148,2314623,0
ACH-000149,2314623,0
ACH-000151,2314623,0
ACH-000153,2314623,0
ACH-000155,2314623,0
ACH-000157,2314623,0
ACH-000159,2314623,0
ACH-000161,2314623,1
ACH-000162,2314623,0
ACH-000168,2314623,1
ACH-000169,2314623,0
ACH-000171,2314623,1
ACH-000174,2314623,1
ACH-000176,2314623,0
ACH-000178,2314623,0
ACH-000181,2314623,0
ACH-000183,2314623,0
ACH-000186,2314623,0
ACH-000188,2314623,0
ACH-000189,2314623,0
ACH-000190,2314623,0
ACH-000191,2314623,0
ACH-000198,2314623,1
ACH-000200,2314623,0
ACH-000201,2314623,0
ACH-000204,2314623,0
ACH-000207,2314623,0
ACH-000210,2314623,0
ACH-000211,2314623,0
ACH-000212,2314623,0
ACH-000219,2314623,0
ACH-000221,2314623,0
ACH-000222,2314623,0
ACH-000223,2314623,0
ACH-000226,2314623,0
ACH-000231,2314623,0
ACH-000232,2314623,0
ACH-000235,2314623,1
ACH-000236,2314623,0
ACH-000238,2314623,0
ACH-000242,2314623,0
ACH-000243,2314623,0
ACH-000244,2314623,0
ACH-000245,2314623,0
ACH-000247,2314623,0
ACH-000248,2314623,1
ACH-000249,2314623,0
ACH-000250,2314623,0
ACH-000254,2314623,0
ACH-000257,2314623,0
ACH-000258,2314623,0
ACH-000260,2314623,0
ACH-000267,2314623,0
ACH-000269,2314623,0
ACH-000270,2314623,1
ACH-000271,2314623,1
ACH-000273,2314623,0
ACH-000277,2314623,0
ACH-000288,2314623,0
ACH-000290,2314623,0
ACH-000291,2314623,0
ACH-000292,2314623,0
ACH-000294,2314623,0
ACH-000295,2314623,0
ACH-000298,2314623,0
ACH-000301,2314623,0
ACH-000303,2314623,0
ACH-000304,2314623,0
ACH-000305,2314623,0
ACH-000308,2314623,0
ACH-000309,2314623,0
ACH-000311,2314623,0
ACH-000315,2314623,0
ACH-000318,2314623,0
ACH-000320,2314623,0
ACH-000322,2314623,0
ACH-000323,2314623,0
ACH-000326,2314623,1
ACH-000327,2314623,1
ACH-000329,2314623,0
ACH-000330,2314623,0
ACH-000332,2314623,0
ACH-000335,2314623,0
ACH-000336,2314623,0
ACH-000341,2314623,0
ACH-000343,2314623,1
ACH-000346,2314623,0
ACH-000347,2314623,0
ACH-000348,2314623,0
ACH-000349,2314623,0
ACH-000350,2314623,0
ACH-000351,2314623,0
ACH-000352,2314623,0
ACH-000353,2314623,0
ACH-000355,2314623,0
ACH-000356,2314623,0
ACH-000357,2314623,0
ACH-000358,2314623,0
ACH-000359,2314623,0
ACH-000360,2314623,0
ACH-000361,2314623,0
ACH-000362,2314623,0
ACH-000363,2314623,0
ACH-000364,2314623,0
ACH-000365,2314623,1
ACH-000366,2314623,0
ACH-000369,2314623,1
ACH-000371,2314623,0
ACH-000372,2314623,0
ACH-000373,2314623,1
ACH-000374,2314623,0
ACH-000375,2314623,0
ACH-000376,2314623,0
ACH-000378,2314623,0
ACH-000379,2314623,0
ACH-000380,2314623,0
ACH-000381,2314623,0
ACH-000383,2314623,0
ACH-000384,2314623,0
ACH-000386,2314623,0
ACH-000389,2314623,0
ACH-000392,2314623,0
ACH-000394,2314623,0
ACH-000396,2314623,0
ACH-000400,2314623,0
ACH-000401,2314623,0
ACH-000403,2314623,0
ACH-000408,2314623,0
ACH-000410,2314623,0
ACH-000411,2314623,0
ACH-000414,2314623,0
ACH-000416,2314623,0
ACH-000417,2314623,0
ACH-000420,2314623,0
ACH-000421,2314623,0
ACH-000423,2314623,1
ACH-000425,2314623,0
ACH-000427,2314623,0
ACH-000429,2314623,0
ACH-000430,2314623,0
ACH-000432,2314623,0
ACH-000433,2314623,0
ACH-000434,2314623,0
ACH-000437,2314623,0
ACH-000438,2314623,0
ACH-000439,2314623,0
ACH-000440,2314623,0
ACH-000441,2314623,0
ACH-000443,2314623,0
ACH-000449,2314623,0
ACH-000450,2314623,0
ACH-000451,2314623,0
ACH-000452,2314623,0
ACH-000456,2314623,1
ACH-000457,2314623,0
ACH-000463,2314623,1
ACH-000465,2314623,0
ACH-000467,2314623,0
ACH-000469,2314623,0
ACH-000470,2314623,0
ACH-000472,2314623,0
ACH-000473,2314623,0
ACH-000475,2314623,0
ACH-000476,2314623,0
ACH-000478,2314623,0
ACH-000480,2314623,0
ACH-000481,2314623,0
ACH-000482,2314623,0
ACH-000483,2314623,0
ACH-000486,2314623,0
ACH-000488,2314623,0
ACH-000489,2314623,0
ACH-000493,2314623,0
ACH-000496,2314623,0
ACH-000501,2314623,0
ACH-000504,2314623,0
ACH-000505,2314623,0
ACH-000506,2314623,0
ACH-000508,2314623,0
ACH-000514,2314623,0
ACH-000518,2314623,1
ACH-000521,2314623,0
ACH-000522,2314623,0
ACH-000527,2314623,0
ACH-000528,2314623,0
ACH-000530,2314623,0
ACH-000532,2314623,0
ACH-000534,2314623,1
ACH-000535,2314623,0
ACH-000536,2314623,0
ACH-000544,2314623,0
ACH-000545,2314623,0
ACH-000546,2314623,1
ACH-000547,2314623,0
ACH-000548,2314623,0
ACH-000551,2314623,0
ACH-000554,2314623,0
ACH-000555,2314623,1
ACH-000558,2314623,1
ACH-000559,2314623,0
ACH-000560,2314623,0
ACH-000561,2314623,0
ACH-000563,2314623,0
ACH-000565,2314623,1
ACH-000566,2314623,0
ACH-000567,2314623,0
ACH-000570,2314623,0
ACH-000572,2314623,0
ACH-000573,2314623,0
ACH-000574,2314623,1
ACH-000579,2314623,1
ACH-000580,2314623,0
ACH-000585,2314623,0
ACH-000586,2314623,0
ACH-000587,2314623,0
ACH-000589,2314623,1
ACH-000595,2314623,0
ACH-000599,2314623,0
ACH-000603,2314623,0
ACH-000605,2314623,0
ACH-000607,2314623,0
ACH-000609,2314623,0
ACH-000610,2314623,0
ACH-000611,2314623,0
ACH-000613,2314623,1
ACH-000614,2314623,0
ACH-000615,2314623,0
ACH-000616,2314623,0
ACH-000617,2314623,0
ACH-000619,2314623,0
ACH-000621,2314623,0
ACH-000624,2314623,0
ACH-000625,2314623,0
ACH-000627,2314623,0
ACH-000628,2314623,0
ACH-000633,2314623,0
ACH-000636,2314623,0
ACH-000637,2314623,0
ACH-000638,2314623,0
ACH-000639,2314623,0
ACH-000640,2314623,0
ACH-000641,2314623,1
ACH-000643,2314623,0
ACH-000644,2314623,0
ACH-000647,2314623,0
ACH-000648,2314623,1
ACH-000649,2314623,1
ACH-000650,2314623,0
ACH-000651,2314623,0
ACH-000652,2314623,0
ACH-000654,2314623,0
ACH-000655,2314623,0
ACH-000657,2314623,0
ACH-000660,2314623,1
ACH-000662,2314623,0
ACH-000663,2314623,0
ACH-000665,2314623,0
ACH-000667,2314623,0
ACH-000668,2314623,0
ACH-000669,2314623,0
ACH-000670,2314623,1
ACH-000672,2314623,0
ACH-000674,2314623,0
ACH-000677,2314623,0
ACH-000678,2314623,0
ACH-000679,2314623,0
ACH-000680,2314623,0
ACH-000681,2314623,0
ACH-000684,2314623,0
ACH-000688,2314623,0
ACH-000689,2314623,0
ACH-000691,2314623,0
ACH-000693,2314623,0
ACH-000694,2314623,0
ACH-000696,2314623,0
ACH-000697,2314623,0
ACH-000698,2314623,0
ACH-000699,2314623,0
ACH-000702,2314623,0
ACH-000703,2314623,0
ACH-000704,2314623,0
ACH-000706,2314623,0
ACH-000714,2314623,0
ACH-000716,2314623,0
ACH-000717,2314623,0
ACH-000718,2314623,0
ACH-000720,2314623,0
ACH-000722,2314623,0
ACH-000725,2314623,0
ACH-000727,2314623,0
ACH-000729,2314623,0
ACH-000730,2314623,0
ACH-000738,2314623,0
ACH-000740,2314623,0
ACH-000743,2314623,0
ACH-000744,2314623,0
ACH-000745,2314623,0
ACH-000748,2314623,0
ACH-000749,2314623,0
ACH-000750,2314623,0
ACH-000751,2314623,0
ACH-000752,2314623,0
ACH-000754,2314623,0
ACH-000755,2314623,0
ACH-000756,2314623,0
ACH-000759,2314623,0
ACH-000763,2314623,0
ACH-000766,2314623,1
ACH-000767,2314623,0
ACH-000768,2314623,0
ACH-000770,2314623,0
ACH-000775,2314623,0
ACH-000776,2314623,0
ACH-000778,2314623,0
ACH-000780,2314623,0
ACH-000781,2314623,0
ACH-000783,2314623,0
ACH-000784,2314623,0
ACH-000786,2314623,0
ACH-000787,2314623,0
ACH-000788,2314623,0
ACH-000790,2314623,0
ACH-000792,2314623,0
ACH-000793,2314623,0
ACH-000794,2314623,0
ACH-000795,2314623,0
ACH-000798,2314623,0
ACH-000800,2314623,0
ACH-000802,2314623,0
ACH-000803,2314623,0
ACH-000804,2314623,0
ACH-000805,2314623,1
ACH-000806,2314623,0
ACH-000810,2314623,0
ACH-000811,2314623,0
ACH-000812,2314623,0
ACH-000814,2314623,0
ACH-000815,2314623,1
ACH-000816,2314623,0
ACH-000817,2314623,0
ACH-000818,2314623,0
ACH-000821,2314623,0
ACH-000822,2314623,0
ACH-000823,2314623,0
ACH-000824,2314623,0
ACH-000825,2314623,0
ACH-000826,2314623,0
ACH-000827,2314623,0
ACH-000828,2314623,0
ACH-000830,2314623,0
ACH-000832,2314623,0
ACH-000835,2314623,0
ACH-000838,2314623,0
ACH-000841,2314623,0
ACH-000843,2314623,0
ACH-000846,2314623,1
ACH-000847,2314623,1
ACH-000849,2314623,0
ACH-000852,2314623,0
ACH-000853,2314623,1
ACH-000855,2314623,0
ACH-000856,2314623,0
ACH-000857,2314623,0
ACH-000858,2314623,0
ACH-000859,2314623,0
ACH-000860,2314623,0
ACH-000861,2314623,0
ACH-000863,2314623,0
ACH-000864,2314623,0
ACH-000866,2314623,1
ACH-000867,2314623,1
ACH-000869,2314623,0
ACH-000871,2314623,0
ACH-000874,2314623,0
ACH-000875,2314623,0
ACH-000876,2314623,0
ACH-000878,2314623,0
ACH-000879,2314623,0
ACH-000880,2314623,0
ACH-000881,2314623,1
ACH-000882,2314623,0
ACH-000885,2314623,0
ACH-000886,2314623,0
ACH-000888,2314623,0
ACH-000890,2314623,0
ACH-000893,2314623,1
ACH-000895,2314623,0
ACH-000896,2314623,0
ACH-000900,2314623,0
ACH-000903,2314623,0
ACH-000905,2314623,0
ACH-000906,2314623,0
ACH-000910,2314623,0
ACH-000911,2314623,0
ACH-000913,2314623,0
ACH-000914,2314623,0
ACH-000915,2314623,0
ACH-000917,2314623,1
ACH-000920,2314623,0
ACH-000922,2314623,0
ACH-000924,2314623,0
ACH-000927,2314623,0
ACH-000929,2314623,0
ACH-000930,2314623,0
ACH-000932,2314623,0
ACH-000934,2314623,1
ACH-000935,2314623,1
ACH-000936,2314623,0
ACH-000937,2314623,0
ACH-000938,2314623,1
ACH-000939,2314623,0
ACH-000943,2314623,0
ACH-000944,2314623,0
ACH-000945,2314623,0
ACH-000947,2314623,0
ACH-000948,2314623,0
ACH-000949,2314623,0
ACH-000953,2314623,0
ACH-000955,2314623,0
ACH-000956,2314623,0
ACH-000957,2314623,0
ACH-000958,2314623,0
ACH-000960,2314623,0
ACH-000963,2314623,0
ACH-000966,2314623,0
ACH-000969,2314623,0
ACH-000970,2314623,0
ACH-000971,2314623,0
ACH-000973,2314623,0
ACH-000974,2314623,0
ACH-000976,2314623,0
ACH-000978,2314623,0
ACH-000979,2314623,0
ACH-000980,2314623,0
ACH-000981,2314623,0
ACH-000983,2314623,0
ACH-000985,2314623,0
ACH-000986,2314623,0
ACH-000987,2314623,0
ACH-000991,2314623,0
ACH-000995,2314623,0
ACH-000997,2314623,0
ACH-000998,2314623,0
ACH-001075,2314623,1
ACH-001106,2314623,0
ACH-001190,2314623,0
ACH-001306,2314623,0
ACH-001307,2314623,0
ACH-000001,9938202,0
ACH-000002,9938202,0
ACH-000004,9938202,0
ACH-000006,9938202,0
ACH-000007,9938202,0
ACH-000008,9938202,0
ACH-000009,9938202,0
ACH-000012,9938202,0
ACH-000018,9938202,0
ACH-000019,9938202,1
ACH-000020,9938202,0
ACH-000023,9938202,0
ACH-000024,9938202,0
ACH-000035,9938202,0
ACH-000038,9938202,0
ACH-000040,9938202,1
ACH-000042,9938202,0
ACH-000046,9938202,0
ACH-000047,9938202,0
ACH-000048,9938202,1
ACH-000050,9938202,0
ACH-000052,9938202,0
ACH-000054,9938202,0
ACH-000055,9938202,0
ACH-000058,9938202,0
ACH-000059,9938202,0
ACH-000060,9938202,0
ACH-000061,9938202,0
ACH-000062,9938202,0
ACH-000065,9938202,0
ACH-000067,9938202,0
ACH-000070,9938202,1
ACH-000072,9938202,0
ACH-000073,9938202,0
ACH-000074,9938202,1
ACH-000075,9938202,0
ACH-000081,9938202,0
ACH-000082,9938202,0
ACH-000087,9938202,0
ACH-000090,9938202,0
ACH-000091,9938202,0
ACH-000092,9938202,0
ACH-000094,9938202,0
ACH-000096,9938202,0
ACH-000098,9938202,0
ACH-000099,9938202,0
ACH-000102,9938202,0
ACH-000103,9938202,0
ACH-000104,9938202,0
ACH-000105,9938202,0
ACH-000106,9938202,0
ACH-000107,9938202,0
ACH-000111,9938202,0
ACH-000113,9938202,1
ACH-000114,9938202,0
ACH-000115,9938202,0
ACH-000116,9938202,0
ACH-000117,9938202,0
