Cell_ID,Drug_ID,Label
ACH-000074,208908,0
ACH-000075,208908,0
ACH-000087,208908,0
ACH-000090,208908,0
ACH-000092,208908,0
ACH-000094,208908,0
ACH-000096,208908,0
ACH-000098,208908,0
ACH-000099,208908,0
ACH-000102,208908,0
ACH-000105,208908,0
ACH-000107,208908,0
ACH-000111,208908,0
ACH-000112,208908,0
ACH-000113,208908,0
ACH-000114,208908,0
ACH-000118,208908,0
ACH-000120,208908,0
ACH-000129,208908,0
ACH-000132,208908,0
ACH-000137,208908,0
ACH-000139,208908,0
ACH-000144,208908,0
ACH-000147,208908,0
ACH-000148,208908,0
ACH-000149,208908,0
ACH-000151,208908,0
ACH-000153,208908,0
ACH-000155,208908,0
ACH-000161,208908,0
ACH-000169,208908,0
ACH-000171,208908,0
ACH-000176,208908,0
ACH-000178,208908,0
ACH-000181,208908,0
ACH-000183,208908,0
ACH-000186,208908,0
ACH-000188,208908,0
ACH-000190,208908,0
ACH-000201,208908,0
ACH-000204,208908,0
ACH-000207,208908,0
ACH-000211,208908,0
ACH-000219,208908,0
ACH-000221,208908,0
ACH-000222,208908,0
ACH-000226,208908,0
ACH-000231,208908,0
ACH-000235,208908,0
ACH-000236,208908,0
ACH-000242,208908,0
ACH-000244,208908,0
ACH-000245,208908,0
ACH-000247,208908,0
ACH-000248,208908,1
ACH-000260,208908,0
ACH-000264,208908,0
ACH-000270,208908,0
ACH-000271,208908,0
ACH-000288,208908,0
ACH-000291,208908,0
ACH-000295,208908,0
ACH-000304,208908,0
ACH-000308,208908,0
ACH-000309,208908,0
ACH-000311,208908,0
ACH-000315,208908,0
ACH-000320,208908,0
ACH-000322,208908,0
ACH-000323,208908,0
ACH-000330,208908,0
ACH-000335,208908,0
ACH-000341,208908,0
ACH-000343,208908,0
ACH-000346,208908,0
ACH-000347,208908,0
ACH-000348,208908,0
ACH-000350,208908,0
ACH-000353,208908,0
ACH-000356,208908,0
ACH-000359,208908,0
ACH-000361,208908,0
ACH-000363,208908,0
ACH-000364,208908,0
ACH-000365,208908,0
ACH-000366,208908,0
ACH-000372,208908,0
ACH-000375,208908,0
ACH-000376,208908,0
ACH-000378,208908,0
ACH-000380,208908,0
ACH-000381,208908,0
ACH-000383,208908,0
ACH-000384,208908,0
ACH-000386,208908,0
ACH-000389,208908,0
ACH-000392,208908,0
ACH-000396,208908,0
ACH-000400,208908,0
ACH-000403,208908,0
ACH-000408,208908,0
ACH-000410,208908,0
ACH-000411,208908,0
ACH-000414,208908,0
ACH-000420,208908,0
ACH-000422,208908,0
ACH-000425,208908,0
ACH-000427,208908,1
ACH-000430,208908,0
ACH-000434,208908,0
ACH-000437,208908,0
ACH-000447,208908,0
ACH-000449,208908,0
ACH-000450,208908,0
ACH-000451,208908,0
ACH-000456,208908,0
ACH-000463,208908,0
ACH-000464,208908,0
ACH-000467,208908,0
ACH-000472,208908,0
ACH-000473,208908,0
ACH-000475,208908,0
ACH-000476,208908,0
ACH-000478,208908,0
ACH-000481,208908,1
ACH-000483,208908,0
ACH-000484,208908,0
ACH-000488,208908,0
ACH-000493,208908,0
ACH-000496,208908,0
ACH-000501,208908,0
ACH-000505,208908,0
ACH-000514,208908,0
ACH-000521,208908,0
ACH-000522,208908,0
ACH-000530,208908,0
ACH-000535,208908,0
ACH-000536,208908,0
ACH-000544,208908,0
ACH-000547,208908,0
ACH-000558,208908,0
ACH-000562,208908,0
ACH-000563,208908,0
ACH-000568,208908,0
ACH-000570,208908,0
ACH-000572,208908,0
ACH-000573,208908,0
ACH-000574,208908,0
ACH-000579,208908,0
ACH-000580,208908,0
ACH-000587,208908,0
ACH-000595,208908,0
ACH-000599,208908,0
ACH-000607,208908,0
ACH-000609,208908,0
ACH-000611,208908,0
ACH-000613,208908,0
ACH-000614,208908,0
ACH-000616,208908,0
ACH-000617,208908,0
ACH-000621,208908,0
ACH-000624,208908,0
ACH-000625,208908,0
ACH-000627,208908,0
ACH-000633,208908,0
ACH-000636,208908,0
ACH-000637,208908,0
ACH-000638,208908,0
ACH-000639,208908,0
ACH-000640,208908,0
ACH-000643,208908,0
ACH-000647,208908,0
ACH-000648,208908,0
ACH-000649,208908,0
ACH-000650,208908,0
ACH-000651,208908,0
ACH-000652,208908,0
ACH-000654,208908,0
ACH-000656,208908,0
ACH-000657,208908,0
ACH-000662,208908,0
ACH-000663,208908,0
ACH-000665,208908,0
ACH-000667,208908,0
ACH-000668,208908,0
ACH-000669,208908,0
ACH-000670,208908,0
ACH-000672,208908,0
ACH-000674,208908,1
ACH-000677,208908,0
ACH-000678,208908,0
ACH-000681,208908,0
ACH-000684,208908,0
ACH-000693,208908,0
ACH-000694,208908,0
ACH-000696,208908,0
ACH-000699,208908,0
ACH-000714,208908,0
ACH-000716,208908,0
ACH-000720,208908,0
ACH-000730,208908,0
ACH-000738,208908,0
ACH-000740,208908,0
ACH-000745,208908,0
ACH-000748,208908,0
ACH-000750,208908,0
ACH-000754,208908,0
ACH-000756,208908,0
ACH-000759,208908,0
ACH-000766,208908,0
ACH-000770,208908,0
ACH-000775,208908,0
ACH-000776,208908,0
ACH-000781,208908,0
ACH-000783,208908,0
ACH-000784,208908,0
ACH-000788,208908,0
ACH-000789,208908,0
ACH-000790,208908,0
ACH-000792,208908,0
ACH-000805,208908,0
ACH-000810,208908,0
ACH-000811,208908,0
ACH-000814,208908,0
ACH-000822,208908,0
ACH-000823,208908,0
ACH-000824,208908,0
ACH-000826,208908,0
ACH-000827,208908,0
ACH-000828,208908,1
ACH-000832,208908,0
ACH-000835,208908,0
ACH-000838,208908,0
ACH-000841,208908,0
ACH-000843,208908,0
ACH-000846,208908,0
ACH-000847,208908,0
ACH-000849,208908,0
ACH-000853,208908,0
ACH-000855,208908,0
ACH-000857,208908,0
ACH-000858,208908,0
ACH-000859,208908,0
ACH-000860,208908,0
ACH-000863,208908,0
ACH-000866,208908,0
ACH-000869,208908,0
ACH-000876,208908,0
ACH-000878,208908,0
ACH-000879,208908,0
ACH-000885,208908,0
ACH-000886,208908,0
ACH-000888,208908,0
ACH-000890,208908,0
ACH-000893,208908,0
ACH-000900,208908,0
ACH-000905,208908,0
ACH-000906,208908,0
ACH-000910,208908,0
ACH-000911,208908,0
ACH-000913,208908,0
ACH-000914,208908,0
ACH-000915,208908,0
ACH-000918,208908,0
ACH-000924,208908,0
ACH-000927,208908,1
ACH-000930,208908,0
ACH-000932,208908,0
ACH-000936,208908,0
ACH-000943,208908,0
ACH-000945,208908,0
ACH-000953,208908,0
ACH-000956,208908,0
ACH-000958,208908,1
ACH-000960,208908,0
ACH-000963,208908,0
ACH-000965,208908,0
ACH-000966,208908,0
ACH-000971,208908,0
ACH-000973,208908,0
ACH-000974,208908,0
ACH-000976,208908,0
ACH-000978,208908,0
ACH-000979,208908,0
ACH-000980,208908,0
ACH-000983,208908,0
ACH-000985,208908,0
ACH-000987,208908,0
ACH-000995,208908,0
ACH-000997,208908,0
ACH-001190,208908,0
ACH-001306,208908,0
ACH-001307,208908,0
ACH-000001,216239,0
ACH-000007,216239,0
ACH-000009,216239,0
ACH-000012,216239,0
ACH-000018,216239,0
ACH-000019,216239,0
ACH-000024,216239,0
ACH-000035,216239,0
ACH-000040,216239,0
ACH-000042,216239,0
ACH-000046,216239,0
ACH-000047,216239,0
ACH-000048,216239,0
ACH-000052,216239,0
ACH-000054,216239,0
ACH-000056,216239,1
ACH-000060,216239,0
ACH-000061,216239,0
ACH-000062,216239,0
ACH-000065,216239,0
ACH-000067,216239,0
ACH-000070,216239,0
ACH-000072,216239,0
ACH-000073,216239,0
ACH-000074,216239,0
ACH-000075,216239,0
ACH-000087,216239,0
ACH-000090,216239,0
ACH-000092,216239,0
ACH-000094,216239,0
ACH-000096,216239,0
ACH-000098,216239,0
ACH-000099,216239,0
ACH-000102,216239,0
ACH-000105,216239,0
ACH-000107,216239,0
ACH-000111,216239,0
ACH-000112,216239,0
ACH-000113,216239,0
ACH-000114,216239,0
ACH-000118,216239,0
ACH-000120,216239,0
ACH-000129,216239,0
ACH-000132,216239,0
ACH-000137,216239,0
ACH-000139,216239,0
ACH-000144,216239,0
ACH-000147,216239,0
ACH-000148,216239,0
ACH-000149,216239,0
ACH-000151,216239,0
ACH-000153,216239,0
ACH-000155,216239,0
ACH-000161,216239,0
ACH-000169,216239,0
ACH-000171,216239,0
ACH-000176,216239,0
ACH-000178,216239,0
ACH-000181,216239,0
ACH-000183,216239,0
ACH-000186,216239,0
ACH-000188,216239,0
ACH-000190,216239,0
ACH-000201,216239,0
ACH-000204,216239,0
ACH-000207,216239,0
ACH-000211,216239,0
ACH-000219,216239,0
ACH-000221,216239,0
ACH-000222,216239,0
ACH-000226,216239,0
ACH-000231,216239,0
ACH-000235,216239,0
ACH-000236,216239,0
ACH-000242,216239,0
ACH-000244,216239,0
ACH-000245,216239,0
ACH-000247,216239,0
ACH-000248,216239,0
ACH-000260,216239,0
ACH-000264,216239,0
ACH-000270,216239,0
ACH-000271,216239,0
ACH-000288,216239,0
ACH-000291,216239,0
ACH-000295,216239,0
ACH-000304,216239,0
ACH-000308,216239,0
ACH-000309,216239,0
ACH-000311,216239,0
ACH-000315,216239,0
ACH-000320,216239,0
ACH-000322,216239,0
ACH-000323,216239,0
ACH-000330,216239,0
ACH-000335,216239,0
ACH-000341,216239,0
ACH-000343,216239,0
ACH-000346,216239,0
ACH-000347,216239,0
ACH-000348,216239,0
ACH-000350,216239,0
ACH-000353,216239,0
ACH-000356,216239,0
ACH-000359,216239,0
ACH-000361,216239,0
ACH-000363,216239,0
ACH-000364,216239,0
ACH-000365,216239,0
ACH-000366,216239,0
ACH-000372,216239,0
ACH-000375,216239,0
ACH-000376,216239,0
ACH-000378,216239,0
ACH-000380,216239,0
ACH-000381,216239,0
ACH-000383,216239,0
ACH-000384,216239,0
ACH-000386,216239,0
ACH-000389,216239,0
ACH-000392,216239,0
ACH-000396,216239,0
ACH-000400,216239,0
ACH-000403,216239,0
ACH-000408,216239,0
ACH-000410,216239,0
ACH-000411,216239,0
ACH-000414,216239,0
ACH-000420,216239,0
ACH-000422,216239,0
ACH-000425,216239,0
ACH-000427,216239,0
ACH-000430,216239,0
ACH-000434,216239,0
ACH-000437,216239,0
ACH-000447,216239,0
ACH-000449,216239,0
ACH-000450,216239,0
ACH-000451,216239,0
ACH-000456,216239,0
ACH-000463,216239,0
ACH-000464,216239,0
ACH-000467,216239,0
ACH-000472,216239,0
ACH-000473,216239,0
ACH-000475,216239,0
ACH-000476,216239,0
ACH-000478,216239,0
ACH-000481,216239,0
ACH-000483,216239,0
ACH-000484,216239,0
ACH-000488,216239,0
ACH-000493,216239,0
ACH-000496,216239,0
ACH-000501,216239,0
ACH-000505,216239,0
ACH-000514,216239,0
ACH-000521,216239,0
ACH-000522,216239,0
ACH-000530,216239,0
ACH-000535,216239,0
ACH-000536,216239,0
ACH-000544,216239,0
ACH-000547,216239,0
ACH-000558,216239,0
ACH-000562,216239,0
ACH-000563,216239,0
ACH-000568,216239,0
ACH-000570,216239,0
ACH-000572,216239,0
ACH-000573,216239,0
ACH-000574,216239,0
ACH-000579,216239,0
ACH-000580,216239,0
ACH-000587,216239,0
ACH-000595,216239,0
ACH-000599,216239,0
ACH-000607,216239,0
ACH-000609,216239,0
ACH-000611,216239,0
ACH-000613,216239,0
ACH-000614,216239,0
ACH-000616,216239,0
ACH-000617,216239,0
ACH-000621,216239,0
ACH-000624,216239,0
ACH-000625,216239,0
ACH-000627,216239,0
ACH-000633,216239,0
ACH-000636,216239,0
ACH-000637,216239,0
ACH-000638,216239,0
ACH-000639,216239,0
ACH-000640,216239,0
ACH-000643,216239,0
ACH-000647,216239,0
ACH-000648,216239,0
ACH-000649,216239,0
ACH-000650,216239,0
ACH-000651,216239,0
ACH-000652,216239,0
ACH-000654,216239,0
ACH-000656,216239,0
ACH-000657,216239,0
ACH-000662,216239,0
ACH-000663,216239,0
ACH-000665,216239,0
ACH-000667,216239,0
ACH-000668,216239,0
ACH-000669,216239,0
ACH-000670,216239,0
ACH-000672,216239,0
ACH-000674,216239,0
ACH-000677,216239,0
ACH-000678,216239,0
ACH-000681,216239,0
ACH-000684,216239,0
ACH-000693,216239,0
ACH-000694,216239,0
ACH-000696,216239,0
ACH-000699,216239,0
ACH-000714,216239,0
ACH-000716,216239,0
ACH-000720,216239,0
ACH-000730,216239,0
ACH-000738,216239,0
ACH-000740,216239,0
ACH-000745,216239,0
ACH-000748,216239,0
ACH-000750,216239,0
ACH-000754,216239,0
ACH-000756,216239,0
ACH-000759,216239,0
ACH-000766,216239,0
ACH-000770,216239,0
ACH-000775,216239,0
ACH-000776,216239,0
ACH-000781,216239,0
ACH-000783,216239,0
ACH-000784,216239,0
ACH-000788,216239,0
ACH-000789,216239,0
ACH-000790,216239,0
ACH-000805,216239,0
ACH-000810,216239,0
ACH-000811,216239,0
ACH-000814,216239,0
ACH-000822,216239,0
ACH-000823,216239,0
ACH-000824,216239,0
ACH-000826,216239,0
ACH-000827,216239,0
ACH-000828,216239,0
ACH-000832,216239,0
ACH-000835,216239,0
ACH-000838,216239,0
ACH-000841,216239,0
ACH-000843,216239,0
ACH-000846,216239,0
ACH-000847,216239,0
ACH-000849,216239,0
ACH-000853,216239,0
ACH-000855,216239,0
ACH-000857,216239,0
ACH-000858,216239,0
ACH-000859,216239,0
ACH-000860,216239,0
ACH-000863,216239,0
ACH-000866,216239,0
ACH-000869,216239,0
ACH-000876,216239,0
ACH-000878,216239,0
ACH-000879,216239,0
ACH-000885,216239,0
ACH-000886,216239,0
ACH-000888,216239,0
ACH-000890,216239,0
ACH-000893,216239,0
ACH-000900,216239,0
ACH-000905,216239,0
ACH-000906,216239,0
ACH-000910,216239,0
ACH-000911,216239,0
ACH-000913,216239,0
ACH-000914,216239,0
ACH-000915,216239,0
ACH-000918,216239,1
ACH-000924,216239,0
ACH-000927,216239,0
ACH-000930,216239,0
ACH-000932,216239,0
ACH-000936,216239,0
ACH-000943,216239,0
ACH-000945,216239,0
ACH-000953,216239,0
ACH-000956,216239,0
ACH-000958,216239,0
ACH-000960,216239,0
ACH-000963,216239,0
ACH-000965,216239,0
ACH-000966,216239,0
ACH-000971,216239,0
ACH-000973,216239,0
ACH-000974,216239,0
ACH-000976,216239,0
ACH-000978,216239,0
ACH-000979,216239,0
ACH-000980,216239,0
ACH-000983,216239,0
ACH-000985,216239,0
ACH-000987,216239,0
ACH-000995,216239,0
ACH-000997,216239,0
ACH-001190,216239,0
ACH-001306,216239,0
ACH-001307,216239,0
ACH-000001,216345,0
ACH-000007,216345,0
ACH-000009,216345,0
ACH-000012,216345,0
ACH-000018,216345,0
ACH-000019,216345,0
ACH-000024,216345,0
ACH-000035,216345,0
ACH-000040,216345,0
ACH-000042,216345,0
ACH-000046,216345,0
ACH-000047,216345,0
ACH-000048,216345,0
ACH-000052,216345,0
ACH-000054,216345,0
ACH-000056,216345,0
ACH-000060,216345,0
ACH-000061,216345,0
ACH-000062,216345,0
ACH-000065,216345,0
ACH-000067,216345,0
ACH-000070,216345,1
ACH-000072,216345,0
ACH-000073,216345,0
ACH-000074,216345,0
ACH-000075,216345,0
ACH-000087,216345,0
ACH-000090,216345,0
ACH-000092,216345,0
ACH-000094,216345,0
ACH-000096,216345,0
ACH-000098,216345,0
ACH-000099,216345,0
ACH-000102,216345,0
ACH-000105,216345,0
ACH-000107,216345,0
ACH-000111,216345,0
ACH-000112,216345,1
ACH-000113,216345,0
ACH-000114,216345,0
ACH-000118,216345,0
ACH-000120,216345,0
ACH-000129,216345,0
ACH-000132,216345,0
ACH-000137,216345,0
ACH-000139,216345,0
ACH-000144,216345,0
ACH-000147,216345,0
ACH-000148,216345,0
ACH-000149,216345,0
ACH-000151,216345,0
ACH-000153,216345,0
ACH-000155,216345,0
ACH-000161,216345,0
ACH-000169,216345,0
ACH-000171,216345,0
ACH-000176,216345,0
ACH-000178,216345,0
ACH-000181,216345,0
ACH-000183,216345,0
ACH-000186,216345,0
ACH-000188,216345,0
ACH-000190,216345,0
ACH-000201,216345,0
ACH-000204,216345,0
ACH-000207,216345,0
ACH-000211,216345,0
ACH-000219,216345,0
ACH-000221,216345,0
ACH-000222,216345,0
ACH-000226,216345,0
ACH-000231,216345,0
ACH-000235,216345,0
ACH-000236,216345,0
ACH-000242,216345,0
ACH-000244,216345,0
ACH-000245,216345,0
ACH-000247,216345,0
ACH-000248,216345,0
ACH-000260,216345,0
ACH-000264,216345,0
ACH-000270,216345,0
ACH-000271,216345,0
ACH-000288,216345,0
ACH-000291,216345,0
ACH-000295,216345,0
ACH-000304,216345,0
ACH-000308,216345,0
ACH-000309,216345,0
ACH-000311,216345,0
ACH-000315,216345,0
ACH-000320,216345,0
ACH-000322,216345,0
ACH-000323,216345,0
ACH-000330,216345,0
ACH-000335,216345,0
ACH-000341,216345,0
ACH-000343,216345,0
ACH-000346,216345,1
ACH-000347,216345,0
ACH-000348,216345,0
ACH-000350,216345,0
ACH-000353,216345,0
ACH-000356,216345,0
ACH-000359,216345,0
ACH-000361,216345,0
ACH-000363,216345,0
ACH-000364,216345,0
ACH-000365,216345,0
ACH-000366,216345,0
ACH-000372,216345,0
ACH-000375,216345,0
ACH-000376,216345,0
ACH-000378,216345,0
ACH-000380,216345,0
ACH-000381,216345,0
ACH-000383,216345,0
ACH-000384,216345,0
ACH-000386,216345,0
ACH-000389,216345,0
ACH-000392,216345,0
ACH-000396,216345,0
ACH-000400,216345,0
ACH-000403,216345,0
ACH-000408,216345,0
ACH-000410,216345,0
ACH-000411,216345,0
ACH-000414,216345,0
ACH-000420,216345,0
ACH-000422,216345,0
ACH-000425,216345,0
ACH-000427,216345,0
ACH-000430,216345,0
ACH-000434,216345,0
ACH-000437,216345,0
ACH-000447,216345,0
ACH-000449,216345,0
ACH-000450,216345,0
ACH-000451,216345,0
ACH-000456,216345,0
ACH-000463,216345,0
ACH-000464,216345,0
ACH-000467,216345,0
ACH-000472,216345,0
ACH-000473,216345,0
ACH-000475,216345,0
ACH-000476,216345,0
ACH-000478,216345,0
ACH-000481,216345,0
ACH-000483,216345,0
ACH-000484,216345,0
ACH-000488,216345,0
ACH-000493,216345,0
ACH-000496,216345,0
ACH-000501,216345,0
ACH-000505,216345,0
ACH-000514,216345,0
ACH-000521,216345,0
ACH-000522,216345,0
ACH-000530,216345,0
ACH-000535,216345,0
ACH-000536,216345,0
ACH-000544,216345,0
ACH-000547,216345,0
ACH-000558,216345,0
ACH-000562,216345,0
ACH-000563,216345,0
ACH-000568,216345,0
ACH-000570,216345,0
ACH-000572,216345,0
ACH-000573,216345,0
ACH-000574,216345,0
ACH-000579,216345,0
ACH-000580,216345,0
ACH-000587,216345,0
ACH-000595,216345,0
ACH-000599,216345,0
ACH-000607,216345,0
ACH-000609,216345,0
ACH-000611,216345,0
ACH-000613,216345,0
ACH-000614,216345,0
ACH-000616,216345,0
ACH-000617,216345,0
ACH-000621,216345,0
ACH-000624,216345,0
ACH-000625,216345,0
ACH-000627,216345,0
ACH-000633,216345,0
ACH-000636,216345,0
ACH-000637,216345,0
ACH-000638,216345,0
ACH-000639,216345,0
ACH-000640,216345,0
ACH-000643,216345,0
ACH-000647,216345,0
ACH-000648,216345,0
ACH-000649,216345,0
ACH-000650,216345,0
ACH-000651,216345,0
ACH-000652,216345,0
ACH-000654,216345,0
ACH-000656,216345,0
ACH-000657,216345,0
ACH-000662,216345,0
ACH-000663,216345,0
ACH-000665,216345,0
ACH-000667,216345,0
ACH-000668,216345,0
ACH-000669,216345,0
ACH-000670,216345,0
ACH-000672,216345,0
ACH-000674,216345,0
ACH-000677,216345,0
ACH-000678,216345,0
ACH-000681,216345,0
ACH-000684,216345,0
ACH-000693,216345,0
ACH-000694,216345,0
ACH-000696,216345,0
ACH-000699,216345,0
ACH-000714,216345,0
ACH-000716,216345,0
ACH-000720,216345,0
ACH-000730,216345,0
ACH-000738,216345,0
ACH-000740,216345,0
ACH-000745,216345,0
ACH-000748,216345,0
ACH-000750,216345,0
ACH-000754,216345,0
ACH-000756,216345,0
ACH-000759,216345,0
ACH-000766,216345,0
ACH-000770,216345,0
ACH-000775,216345,0
ACH-000776,216345,0
ACH-000781,216345,0
ACH-000783,216345,0
ACH-000784,216345,0
ACH-000788,216345,0
ACH-000789,216345,0
ACH-000790,216345,0
ACH-000792,216345,0
ACH-000805,216345,0
ACH-000810,216345,0
ACH-000811,216345,0
ACH-000814,216345,0
ACH-000822,216345,0
ACH-000823,216345,0
ACH-000824,216345,0
ACH-000826,216345,0
ACH-000827,216345,0
ACH-000828,216345,0
ACH-000832,216345,0
ACH-000835,216345,0
ACH-000838,216345,0
ACH-000841,216345,0
ACH-000843,216345,0
ACH-000846,216345,0
ACH-000847,216345,0
ACH-000849,216345,0
ACH-000853,216345,0
ACH-000855,216345,0
ACH-000857,216345,0
ACH-000858,216345,0
ACH-000859,216345,0
ACH-000860,216345,0
ACH-000863,216345,0
ACH-000866,216345,0
ACH-000869,216345,0
ACH-000876,216345,0
ACH-000878,216345,0
ACH-000879,216345,0
ACH-000885,216345,0
ACH-000886,216345,0
ACH-000888,216345,0
ACH-000890,216345,0
ACH-000893,216345,0
ACH-000900,216345,0
ACH-000905,216345,0
ACH-000906,216345,0
ACH-000910,216345,0
ACH-000911,216345,0
ACH-000913,216345,0
ACH-000914,216345,0
ACH-000915,216345,0
ACH-000918,216345,0
ACH-000924,216345,0
ACH-000927,216345,0
ACH-000930,216345,0
ACH-000932,216345,0
ACH-000936,216345,0
ACH-000943,216345,0
ACH-000945,216345,0
ACH-000953,216345,0
ACH-000956,216345,0
ACH-000958,216345,0
ACH-000960,216345,0
ACH-000963,216345,0
ACH-000965,216345,0
ACH-000966,216345,0
ACH-000971,216345,0
ACH-000973,216345,0
ACH-000974,216345,0
ACH-000976,216345,0
ACH-000978,216345,0
ACH-000979,216345,0
ACH-000980,216345,0
ACH-000983,216345,0
ACH-000985,216345,0
ACH-000987,216345,0
ACH-000995,216345,0
ACH-000997,216345,0
ACH-001190,216345,0
ACH-001306,216345,0
ACH-001307,216345,0
ACH-000001,644241,0
ACH-000007,644241,0
ACH-000009,644241,0
ACH-000018,644241,0
ACH-000019,644241,0
ACH-000024,644241,0
ACH-000035,644241,0
ACH-000040,644241,0
ACH-000042,644241,0
ACH-000047,644241,0
ACH-000048,644241,0
ACH-000056,644241,0
ACH-000060,644241,0
ACH-000061,644241,0
ACH-000062,644241,0
ACH-000065,644241,0
ACH-000067,644241,0
ACH-000070,644241,0
ACH-000072,644241,1
ACH-000073,644241,0
ACH-000074,644241,1
ACH-000075,644241,0
ACH-000087,644241,0
ACH-000090,644241,0
ACH-000092,644241,0
ACH-000096,644241,0
ACH-000099,644241,0
ACH-000102,644241,0
ACH-000105,644241,1
ACH-000107,644241,0
ACH-000111,644241,0
ACH-000112,644241,0
ACH-000113,644241,0
ACH-000118,644241,0
ACH-000129,644241,0
ACH-000132,644241,0
ACH-000139,644241,0
ACH-000144,644241,0
ACH-000147,644241,0
ACH-000148,644241,0
ACH-000149,644241,0
ACH-000151,644241,0
ACH-000153,644241,0
ACH-000155,644241,0
ACH-000171,644241,0
ACH-000176,644241,0
ACH-000178,644241,0
ACH-000183,644241,0
ACH-000186,644241,0
ACH-000201,644241,0
ACH-000204,644241,0
ACH-000207,644241,0
ACH-000211,644241,0
ACH-000219,644241,0
ACH-000222,644241,0
ACH-000226,644241,0
ACH-000231,644241,0
ACH-000235,644241,0
ACH-000242,644241,0
ACH-000244,644241,0
ACH-000245,644241,0
ACH-000247,644241,0
ACH-000248,644241,0
ACH-000270,644241,0
ACH-000271,644241,0
ACH-000288,644241,0
ACH-000291,644241,0
ACH-000295,644241,1
ACH-000308,644241,0
ACH-000309,644241,0
ACH-000311,644241,0
ACH-000315,644241,0
ACH-000322,644241,0
ACH-000330,644241,0
ACH-000335,644241,0
ACH-000343,644241,0
ACH-000346,644241,0
ACH-000350,644241,0
ACH-000356,644241,0
ACH-000359,644241,0
ACH-000361,644241,0
ACH-000363,644241,0
ACH-000364,644241,0
ACH-000365,644241,0
ACH-000372,644241,0
ACH-000376,644241,0
ACH-000378,644241,0
ACH-000380,644241,0
ACH-000381,644241,0
ACH-000383,644241,0
ACH-000384,644241,0
ACH-000386,644241,0
ACH-000389,644241,0
ACH-000392,644241,0
ACH-000400,644241,0
ACH-000403,644241,0
ACH-000410,644241,0
ACH-000411,644241,0
ACH-000414,644241,0
ACH-000420,644241,0
ACH-000427,644241,0
ACH-000430,644241,0
ACH-000434,644241,0
ACH-000437,644241,0
ACH-000447,644241,0
ACH-000449,644241,0
ACH-000450,644241,0
ACH-000451,644241,0
ACH-000456,644241,0
ACH-000464,644241,0
ACH-000467,644241,0
ACH-000472,644241,0
ACH-000473,644241,0
ACH-000475,644241,0
ACH-000476,644241,0
ACH-000481,644241,0
ACH-000483,644241,0
ACH-000484,644241,0
ACH-000493,644241,0
ACH-000496,644241,0
ACH-000501,644241,0
ACH-000505,644241,0
ACH-000514,644241,0
ACH-000521,644241,0
ACH-000522,644241,0
ACH-000530,644241,0
ACH-000536,644241,0
ACH-000544,644241,0
ACH-000547,644241,0
ACH-000558,644241,0
ACH-000562,644241,0
ACH-000563,644241,0
ACH-000568,644241,0
ACH-000570,644241,0
ACH-000572,644241,0
ACH-000573,644241,0
ACH-000574,644241,0
ACH-000580,644241,0
ACH-000587,644241,0
ACH-000595,644241,0
ACH-000609,644241,0
ACH-000611,644241,0
ACH-000613,644241,0
ACH-000614,644241,0
ACH-000616,644241,0
ACH-000617,644241,0
ACH-000621,644241,0
ACH-000624,644241,0
ACH-000625,644241,0
ACH-000627,644241,0
ACH-000636,644241,0
ACH-000637,644241,0
ACH-000638,644241,0
ACH-000639,644241,0
ACH-000640,644241,0
ACH-000643,644241,1
ACH-000648,644241,0
ACH-000649,644241,0
ACH-000650,644241,0
ACH-000651,644241,0
ACH-000652,644241,0
ACH-000654,644241,0
ACH-000656,644241,0
ACH-000657,644241,0
ACH-000662,644241,0
ACH-000663,644241,0
ACH-000668,644241,0
ACH-000669,644241,0
ACH-000670,644241,0
ACH-000672,644241,0
ACH-000674,644241,0
ACH-000678,644241,0
ACH-000681,644241,0
ACH-000684,644241,0
ACH-000694,644241,0
ACH-000696,644241,0
ACH-000714,644241,0
ACH-000716,644241,0
ACH-000720,644241,0
ACH-000730,644241,0
ACH-000738,644241,0
ACH-000740,644241,0
ACH-000745,644241,0
ACH-000754,644241,0
ACH-000759,644241,0
ACH-000766,644241,0
ACH-000770,644241,0
ACH-000775,644241,0
ACH-000776,644241,0
ACH-000781,644241,0
ACH-000783,644241,0
ACH-000788,644241,0
ACH-000789,644241,0
ACH-000790,644241,0
ACH-000792,644241,0
ACH-000805,644241,0
ACH-000810,644241,0
ACH-000811,644241,0
ACH-000814,644241,0
ACH-000822,644241,0
ACH-000827,644241,0
ACH-000828,644241,0
ACH-000835,644241,0
ACH-000838,644241,0
ACH-000841,644241,0
ACH-000846,644241,0
ACH-000847,644241,0
ACH-000849,644241,0
ACH-000853,644241,0
ACH-000857,644241,0
ACH-000859,644241,0
ACH-000860,644241,0
ACH-000863,644241,0
ACH-000866,644241,0
ACH-000869,644241,0
ACH-000876,644241,0
ACH-000878,644241,0
ACH-000885,644241,0
ACH-000886,644241,0
ACH-000888,644241,0
ACH-000890,644241,0
ACH-000893,644241,0
ACH-000900,644241,0
ACH-000905,644241,0
ACH-000910,644241,0
ACH-000911,644241,0
ACH-000914,644241,0
ACH-000915,644241,0
ACH-000918,644241,0
ACH-000924,644241,0
ACH-000927,644241,0
ACH-000930,644241,0
ACH-000932,644241,0
ACH-000936,644241,0
ACH-000943,644241,0
ACH-000945,644241,0
ACH-000953,644241,0
ACH-000956,644241,0
ACH-000958,644241,0
